,date,tempMax,tempMin,tempAvg,tempDeparture,hdd,cdd,precipitation,newSnow,snowDepth,station
305,2018-01-27,39,23,31.0,-0.8,34,0,0.00,0.0,0,"Harrison, NJ"
306,2018-01-28,56,27,41.5,9.7,23,0,0.11,0.0,0,"Harrison, NJ"
307,2018-01-29,54,38,46.0,14.1,19,0,0.10,0.0,0,"Harrison, NJ"
308,2018-01-30,44,30,37.0,5.0,28,0,0.02,0.5,T,"Harrison, NJ"
309,2018-01-31,37,16,26.5,-5.6,38,0,0.03,0.2,0,"Harrison, NJ"
310,2018-01-01,20,6,13.0,-21.3,52,0,0.00,0.0,T,"Newark Airport, NJ"
311,2018-01-02,27,12,19.5,-14.6,45,0,0.00,0.0,0,"Newark Airport, NJ"
312,2018-01-03,30,10,20.0,-13.9,45,0,0.00,0.0,0,"Newark Airport, NJ"
313,2018-01-04,29,18,23.5,-10.2,41,0,0.71,8.4,T,"Newark Airport, NJ"
314,2018-01-05,18,9,13.5,-20.1,51,0,0.00,0.0,7,"Newark Airport, NJ"
315,2018-01-06,14,6,10.0,-23.4,55,0,0.00,0.0,7,"Newark Airport, NJ"
316,2018-01-07,18,4,11.0,-22.3,54,0,0.00,0.0,6,"Newark Airport, NJ"
317,2018-01-08,31,16,23.5,-9.6,41,0,T,T,6,"Newark Airport, NJ"
318,2018-01-09,44,23,33.5,0.5,31,0,0.00,0.0,5,"Newark Airport, NJ"
319,2018-01-10,40,24,32.0,-0.9,33,0,0.00,0.0,3,"Newark Airport, NJ"
320,2018-01-11,51,36,43.5,10.7,21,0,0.00,0.0,1,"Newark Airport, NJ"
321,2018-01-12,64,42,53.0,20.3,12,0,0.55,0.0,0,"Newark Airport, NJ"
322,2018-01-13,61,18,39.5,6.9,25,0,0.06,0.0,0,"Newark Airport, NJ"
323,2018-01-14,27,15,21.0,-11.5,44,0,0.00,0.0,0,"Newark Airport, NJ"
324,2018-01-15,32,15,23.5,-8.9,41,0,0.00,0.0,0,"Newark Airport, NJ"
325,2018-01-16,38,22,30.0,-2.4,35,0,0.00,0.0,0,"Newark Airport, NJ"
326,2018-01-17,36,21,28.5,-3.8,36,0,0.23,1.0,T,"Newark Airport, NJ"
327,2018-01-18,35,17,26.0,-6.3,39,0,0.00,0.0,0,"Newark Airport, NJ"
328,2018-01-19,39,20,29.5,-2.7,35,0,0.00,0.0,0,"Newark Airport, NJ"
329,2018-01-20,55,32,43.5,11.3,21,0,0.00,0.0,0,"Newark Airport, NJ"
330,2018-01-21,55,34,44.5,12.3,20,0,0.00,0.0,0,"Newark Airport, NJ"
331,2018-01-22,51,39,45.0,12.8,20,0,0.01,0.0,0,"Newark Airport, NJ"
332,2018-01-23,62,39,50.5,18.3,14,0,0.25,0.0,0,"Newark Airport, NJ"
333,2018-01-24,44,27,35.5,3.3,29,0,0.00,0.0,0,"Newark Airport, NJ"
334,2018-01-25,36,23,29.5,-2.7,35,0,0.00,0.0,0,"Newark Airport, NJ"
335,2018-01-26,40,20,30.0,-2.3,35,0,0.00,0.0,0,"Newark Airport, NJ"
336,2018-01-27,57,28,42.5,10.2,22,0,0.00,0.0,0,"Newark Airport, NJ"
337,2018-01-28,54,42,48.0,15.6,17,0,0.20,0.0,0,"Newark Airport, NJ"
338,2018-01-29,45,35,40.0,7.5,25,0,T,T,0,"Newark Airport, NJ"
339,2018-01-30,37,24,30.5,-2.0,34,0,0.05,0.7,1,"Newark Airport, NJ"
340,2018-01-31,33,17,25.0,-7.6,40,0,0.00,0.0,0,"Newark Airport, NJ"
341,2018-01-01,20,6,13.0,-21.1,52,0,0.00,,,"Teterboro, NJ"
342,2018-01-02,29,12,20.5,-13.4,44,0,0.00,,,"Teterboro, NJ"
343,2018-01-03,30,8,19.0,-14.7,46,0,0.00,,,"Teterboro, NJ"
344,2018-01-04,29,19,24.0,-9.6,41,0,0.59,,,"Teterboro, NJ"
345,2018-01-05,19,9,14.0,-19.4,51,0,0.40,,,"Teterboro, NJ"
346,2018-01-06,13,6,9.5,-23.8,55,0,0.09,,,"Teterboro, NJ"
347,2018-01-07,19,2,10.5,-22.7,54,0,0.00,,,"Teterboro, NJ"
348,2018-01-08,31,17,24.0,-9.1,41,0,0.18,,,"Teterboro, NJ"
349,2018-01-09,44,25,34.5,1.5,30,0,0.00,,,"Teterboro, NJ"
350,2018-01-10,40,19,29.5,-3.4,35,0,0.00,,,"Teterboro, NJ"
351,2018-01-11,57,34,45.5,12.7,19,0,0.00,,,"Teterboro, NJ"
352,2018-01-12,65,43,54.0,21.3,11,0,0.68,,,"Teterboro, NJ"
353,2018-01-13,60,18,39.0,6.4,26,0,0.06,,,"Teterboro, NJ"
354,2018-01-14,26,15,20.5,-12.1,44,0,0.00,,,"Teterboro, NJ"
355,2018-01-15,31,15,23.0,-9.5,42,0,0.00,,,"Teterboro, NJ"
356,2018-01-16,36,24,30.0,-2.5,35,0,0.00,,,"Teterboro, NJ"
357,2018-01-17,36,21,28.5,-3.9,36,0,0.18,,,"Teterboro, NJ"
358,2018-01-18,M,M,M,M,M,M,M,,,"Teterboro, NJ"
359,2018-01-19,40,19,29.5,-2.9,35,0,0.00,,,"Teterboro, NJ"
360,2018-01-20,52,27,39.5,7.1,25,0,0.00,,,"Teterboro, NJ"
361,2018-01-21,53,29,41.0,8.6,24,0,0.00,,,"Teterboro, NJ"
362,2018-01-22,48,39,43.5,11.1,21,0,0.03,,,"Teterboro, NJ"
363,2018-01-23,62,39,50.5,18.1,14,0,0.45,,,"Teterboro, NJ"
364,2018-01-24,44,26,35.0,2.6,30,0,0.00,,,"Teterboro, NJ"
365,2018-01-25,35,23,29.0,-3.4,36,0,0.00,,,"Teterboro, NJ"
366,2018-01-26,42,23,32.5,0.0,32,0,T,,,"Teterboro, NJ"
367,2018-01-27,55,25,40.0,7.5,25,0,0.00,,,"Teterboro, NJ"
368,2018-01-28,52,43,47.5,14.9,17,0,0.18,,,"Teterboro, NJ"
369,2018-01-29,45,36,40.5,7.9,24,0,T,,,"Teterboro, NJ"
370,2018-01-30,M,M,M,M,M,M,M,,,"Teterboro, NJ"
371,2018-01-31,34,18,26.0,-6.8,39,0,0.00,,,"Teterboro, NJ"
372,2018-01-01,M,-8,M,M,M,M,0.00,0.0,1,"Wanaque, NJ"
373,2018-01-02,M,-4,M,M,M,M,0.00,0.0,1,"Wanaque, NJ"
374,2018-01-03,27,6,16.5,-14.1,48,0,0.00,0.0,1,"Wanaque, NJ"
375,2018-01-04,26,5,15.5,-14.9,49,0,0.05,M,M,"Wanaque, NJ"
376,2018-01-05,23,1,12.0,-18.2,53,0,0.22,1.5,2,"Wanaque, NJ"
377,2018-01-06,M,M,M,M,M,M,0.00,0.0,2,"Wanaque, NJ"
378,2018-01-07,M,-6,M,M,M,M,0.00,0.0,2,"Wanaque, NJ"
379,2018-01-08,18,-6,6.0,-23.7,59,0,0.00,0.0,2,"Wanaque, NJ"
380,2018-01-09,28,17,22.5,-7.0,42,0,T,T,2,"Wanaque, NJ"
381,2018-01-10,M,6,M,M,M,M,0.00,0.0,2,"Wanaque, NJ"
382,2018-01-11,36,M,M,M,M,M,0.00,0.0,1,"Wanaque, NJ"
383,2018-01-12,M,M,M,M,M,M,M,0.0,M,"Wanaque, NJ"
384,2018-01-13,M,M,M,M,M,M,S,0.0,0,"Wanaque, NJ"
385,2018-01-14,M,M,M,M,M,M,M,0.0,0,"Wanaque, NJ"
386,2018-01-15,M,M,M,M,M,M,M,0.0,0,"Wanaque, NJ"
387,2018-01-16,M,M,M,M,M,M,M,0.0,0,"Wanaque, NJ"
388,2018-01-17,M,M,M,M,M,M,M,M,M,"Wanaque, NJ"
389,2018-01-18,M,M,M,M,M,M,2.97A,M,M,"Wanaque, NJ"
390,2018-01-19,M,M,M,M,M,M,0.00,0.0,M,"Wanaque, NJ"
391,2018-01-20,M,15,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
392,2018-01-21,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
393,2018-01-22,49,M,M,M,M,M,0.01,0.0,0,"Wanaque, NJ"
394,2018-01-23,44,31,37.5,9.7,27,0,0.64,0.0,0,"Wanaque, NJ"
395,2018-01-24,57,28,42.5,14.7,22,0,0.21,0.0,0,"Wanaque, NJ"
396,2018-01-25,M,8,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
397,2018-01-26,27,7,17.0,-10.7,48,0,0.00,0.0,0,"Wanaque, NJ"
398,2018-01-27,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
399,2018-01-28,M,M,M,M,M,M,S,M,M,"Wanaque, NJ"
400,2018-01-29,49,28,38.5,10.7,26,0,0.08A,0.0,0,"Wanaque, NJ"
401,2018-01-30,43,25,34.0,6.2,31,0,M,M,M,"Wanaque, NJ"
402,2018-01-31,M,M,M,M,M,M,0.00,0.0,0,"Wanaque, NJ"
403,2018-01-01,20,7,13.5,-18.3,51,0,0.00,0.0,1,"Baiting Hollow, NY"
404,2018-01-02,15,5,10.0,-21.7,55,0,0.00,0.0,1,"Baiting Hollow, NY"
405,2018-01-03,22,3,12.5,-19.0,52,0,0.00,0.0,1,"Baiting Hollow, NY"
406,2018-01-04,29,19,24.0,-7.4,41,0,0.05,3.0,3,"Baiting Hollow, NY"
407,2018-01-05,29,9,19.0,-12.2,46,0,0.50,11.5,14,"Baiting Hollow, NY"
408,2018-01-06,21,6,13.5,-17.6,51,0,0.00,0.0,13,"Baiting Hollow, NY"
409,2018-01-07,12,3,7.5,-23.5,57,0,0.00,0.0,13,"Baiting Hollow, NY"
410,2018-01-08,24,2,13.0,-17.8,52,0,0.00,0.0,10,"Baiting Hollow, NY"
411,2018-01-09,36,16,26.0,-4.7,39,0,T,T,9,"Baiting Hollow, NY"
412,2018-01-10,41,15,28.0,-2.6,37,0,0.00,0.0,8,"Baiting Hollow, NY"
413,2018-01-11,38,15,26.5,-4.0,38,0,0.00,0.0,8,"Baiting Hollow, NY"
414,2018-01-12,57,32,44.5,14.1,20,0,0.00,0.0,2,"Baiting Hollow, NY"
415,2018-01-13,58,37,47.5,17.2,17,0,1.00,0.0,0,"Baiting Hollow, NY"
416,2018-01-14,58,14,36.0,5.8,29,0,0.00,0.0,0,"Baiting Hollow, NY"
417,2018-01-15,22,15,18.5,-11.6,46,0,0.00,0.0,0,"Baiting Hollow, NY"
418,2018-01-16,25,13,19.0,-11.1,46,0,0.00,0.0,0,"Baiting Hollow, NY"
419,2018-01-17,40,25,32.5,2.5,32,0,0.10,0.0,0,"Baiting Hollow, NY"
420,2018-01-18,37,19,28.0,-1.9,37,0,0.12,T,0,"Baiting Hollow, NY"
421,2018-01-19,29,15,22.0,-7.8,43,0,0.00,0.0,0,"Baiting Hollow, NY"
422,2018-01-20,35,16,25.5,-4.3,39,0,0.00,0.0,0,"Baiting Hollow, NY"
423,2018-01-21,52,27,39.5,9.8,25,0,0.00,0.0,0,"Baiting Hollow, NY"
424,2018-01-22,44,25,34.5,4.8,30,0,0.01,0.0,0,"Baiting Hollow, NY"
425,2018-01-23,53,37,45.0,15.3,20,0,0.17,0.0,0,"Baiting Hollow, NY"
426,2018-01-24,54,33,43.5,13.9,21,0,0.90,0.0,0,"Baiting Hollow, NY"
427,2018-01-25,40,21,30.5,0.9,34,0,0.00,0.0,0,"Baiting Hollow, NY"
428,2018-01-26,30,20,25.0,-4.6,40,0,0.00,0.0,0,"Baiting Hollow, NY"
429,2018-01-27,46,17,31.5,1.9,33,0,0.00,0.0,0,"Baiting Hollow, NY"
430,2018-01-28,49,44,46.5,16.9,18,0,0.01,0.0,0,"Baiting Hollow, NY"
431,2018-01-29,48,34,41.0,11.4,24,0,0.24,0.0,0,"Baiting Hollow, NY"
432,2018-01-30,39,23,31.0,1.3,34,0,0.10,5.8,6,"Baiting Hollow, NY"
433,2018-01-31,32,17,24.5,-5.2,40,0,0.01,2.3,6,"Baiting Hollow, NY"
434,2018-01-01,17,6,11.5,-21.0,53,0,0.00,0.0,0,"Bridgehampton, NY"
435,2018-01-02,17,6,11.5,-20.9,53,0,0.00,0.0,0,"Bridgehampton, NY"
436,2018-01-03,23,9,16.0,-16.2,49,0,0.00,0.0,0,"Bridgehampton, NY"
437,2018-01-04,31,7,19.0,-13.0,46,0,0.10,0.5,1,"Bridgehampton, NY"
438,2018-01-05,31,13,22.0,-9.8,43,0,0.75,7.0,8,"Bridgehampton, NY"
439,2018-01-06,15,8,11.5,-20.2,53,0,0.00,0.0,M,"Bridgehampton, NY"
440,2018-01-07,13,3,8.0,-23.5,57,0,0.00,0.0,M,"Bridgehampton, NY"
441,2018-01-08,24,3,13.5,-17.9,51,0,0.00,0.0,M,"Bridgehampton, NY"
442,2018-01-09,37,22,29.5,-1.7,35,0,0.11,0.0,M,"Bridgehampton, NY"
443,2018-01-10,41,14,27.5,-3.6,37,0,0.00,0.0,M,"Bridgehampton, NY"
444,2018-01-11,40,13,26.5,-4.5,38,0,0.00,0.0,M,"Bridgehampton, NY"
445,2018-01-12,50,35,42.5,11.6,22,0,0.00,0.0,3,"Bridgehampton, NY"
446,2018-01-13,58,46,52.0,21.3,13,0,1.49,0.0,0,"Bridgehampton, NY"
447,2018-01-14,52,16,34.0,3.4,31,0,0.00,0.0,0,"Bridgehampton, NY"
448,2018-01-15,26,16,21.0,-9.5,44,0,0.00,0.0,0,"Bridgehampton, NY"
449,2018-01-16,26,18,22.0,-8.4,43,0,0.00,0.0,0,"Bridgehampton, NY"
450,2018-01-17,40,17,28.5,-1.9,36,0,0.13,0.0,0,"Bridgehampton, NY"
451,2018-01-18,38,20,29.0,-1.3,36,0,0.10,0.0,0,"Bridgehampton, NY"
452,2018-01-19,33,20,26.5,-3.7,38,0,0.00,0.0,0,"Bridgehampton, NY"
453,2018-01-20,36,21,28.5,-1.7,36,0,0.00,0.0,0,"Bridgehampton, NY"
454,2018-01-21,51,27,39.0,8.9,26,0,0.00,0.0,0,"Bridgehampton, NY"
455,2018-01-22,48,28,38.0,7.9,27,0,0.01,0.0,0,"Bridgehampton, NY"
456,2018-01-23,50,40,45.0,15.0,20,0,0.05,0.0,0,"Bridgehampton, NY"
457,2018-01-24,54,M,M,M,M,M,1.15,0.0,0,"Bridgehampton, NY"
458,2018-01-25,43,22,32.5,2.5,32,0,0.00,0.0,0,"Bridgehampton, NY"
459,2018-01-26,32,20,26.0,-4.0,39,0,0.00,0.0,0,"Bridgehampton, NY"
460,2018-01-27,34,20,27.0,-3.0,38,0,0.00,0.0,0,"Bridgehampton, NY"
461,2018-01-28,50,32,41.0,11.0,24,0,0.07,0.0,0,"Bridgehampton, NY"
462,2018-01-29,48,38,43.0,13.0,22,0,0.22,0.0,0,"Bridgehampton, NY"
463,2018-01-30,41,24,32.5,2.5,32,0,0.30,5.0,5,"Bridgehampton, NY"
464,2018-01-31,33,18,25.5,-4.6,39,0,0.08,0.9,4,"Bridgehampton, NY"
465,2018-01-01,15,6,10.5,-22.5,54,0,0.00,0.0,0,"Centerport, NY"
466,2018-01-02,15,6,10.5,-22.3,54,0,0.00,0.0,0,"Centerport, NY"
467,2018-01-03,24,12,18.0,-14.7,47,0,0.00,0.0,0,"Centerport, NY"
468,2018-01-04,30,12,21.0,-11.5,44,0,S,2.2,2,"Centerport, NY"
469,2018-01-05,28,8,18.0,-14.3,47,0,0.86A,10.0,12,"Centerport, NY"
470,2018-01-06,12,7,9.5,-22.6,55,0,0.00,0.0,10,"Centerport, NY"
471,2018-01-07,10,3,6.5,-25.4,58,0,0.00,0.0,9,"Centerport, NY"
472,2018-01-08,18,3,10.5,-21.3,54,0,0.00,0.0,9,"Centerport, NY"
473,2018-01-09,33,17,25.0,-6.6,40,0,0.02,T,8,"Centerport, NY"
474,2018-01-10,41,25,33.0,1.5,32,0,0.00,0.0,7,"Centerport, NY"
475,2018-01-11,39,25,32.0,0.6,33,0,0.00,0.0,6,"Centerport, NY"
476,2018-01-12,58,35,46.5,15.3,18,0,0.00,0.0,4,"Centerport, NY"
477,2018-01-13,61,50,55.5,24.4,9,0,0.36,0.0,0,"Centerport, NY"
478,2018-01-14,50,14,32.0,1.0,33,0,T,0.0,0,"Centerport, NY"
479,2018-01-15,21,13,17.0,-13.9,48,0,0.00,0.0,0,"Centerport, NY"
480,2018-01-16,24,17,20.5,-10.3,44,0,0.00,0.0,0,"Centerport, NY"
481,2018-01-17,35,23,29.0,-1.7,36,0,0.04,0.0,0,"Centerport, NY"
482,2018-01-18,36,17,26.5,-4.2,38,0,0.19,0.2,0,"Centerport, NY"
483,2018-01-19,28,17,22.5,-8.1,42,0,0.00,0.0,0,"Centerport, NY"
484,2018-01-20,37,21,29.0,-1.6,36,0,0.00,0.0,0,"Centerport, NY"
485,2018-01-21,52,37,44.5,14.0,20,0,0.00,0.0,0,"Centerport, NY"
486,2018-01-22,46,35,40.5,10.0,24,0,0.02,0.0,0,"Centerport, NY"
487,2018-01-23,50,35,42.5,12.0,22,0,0.01,0.0,0,"Centerport, NY"
488,2018-01-24,55,41,48.0,17.5,17,0,0.72,0.0,0,"Centerport, NY"
489,2018-01-25,41,21,31.0,0.5,34,0,0.00,0.0,0,"Centerport, NY"
490,2018-01-26,32,20,26.0,-4.5,39,0,0.00,0.0,0,"Centerport, NY"
491,2018-01-27,35,20,27.5,-3.0,37,0,0.00,0.0,0,"Centerport, NY"
492,2018-01-28,51,34,42.5,11.9,22,0,0.07,0.0,0,"Centerport, NY"
493,2018-01-29,49,36,42.5,11.9,22,0,0.25,0.0,0,"Centerport, NY"
494,2018-01-30,41,27,34.0,3.3,31,0,0.26,3.5,3,"Centerport, NY"
495,2018-01-31,35,17,26.0,-4.7,39,0,0.01,0.2,2,"Centerport, NY"
496,2018-01-01,18,6,12.0,-21.8,53,0,0.00,,,"Farmingdale, NY"
497,2018-01-02,25,13,19.0,-14.6,46,0,0.00,,,"Farmingdale, NY"
498,2018-01-03,28,14,21.0,-12.4,44,0,0.00,,,"Farmingdale, NY"
499,2018-01-04,29,20,24.5,-8.7,40,0,0.05,,,"Farmingdale, NY"
500,2018-01-05,20,9,14.5,-18.5,50,0,0.00,,,"Farmingdale, NY"
501,2018-01-06,13,6,9.5,-23.4,55,0,0.00,,,"Farmingdale, NY"
502,2018-01-07,19,1,10.0,-22.7,55,0,0.00,,,"Farmingdale, NY"
503,2018-01-08,34,18,26.0,-6.5,39,0,0.02,,,"Farmingdale, NY"
504,2018-01-09,43,27,35.0,2.6,30,0,0.00,,,"Farmingdale, NY"
505,2018-01-10,38,19,28.5,-3.7,36,0,0.00,,,"Farmingdale, NY"
506,2018-01-11,50,34,42.0,9.9,23,0,0.00,,,"Farmingdale, NY"
507,2018-01-12,56,44,50.0,18.0,15,0,0.13,,,"Farmingdale, NY"
508,2018-01-13,53,20,36.5,4.6,28,0,0.14,,,"Farmingdale, NY"
509,2018-01-14,25,15,20.0,-11.8,45,0,0.00,,,"Farmingdale, NY"
510,2018-01-15,27,17,22.0,-9.7,43,0,0.00,,,"Farmingdale, NY"
511,2018-01-16,39,22,30.5,-1.1,34,0,0.00,,,"Farmingdale, NY"
512,2018-01-17,38,25,31.5,0.0,33,0,0.05,,,"Farmingdale, NY"
513,2018-01-18,31,19,25.0,-6.5,40,0,0.00,,,"Farmingdale, NY"
514,2018-01-19,37,21,29.0,-2.4,36,0,0.00,,,"Farmingdale, NY"
515,2018-01-20,54,31,42.5,11.1,22,0,0.00,,,"Farmingdale, NY"
516,2018-01-21,50,29,39.5,8.2,25,0,0.00,,,"Farmingdale, NY"
517,2018-01-22,50,39,44.5,13.2,20,0,T,,,"Farmingdale, NY"
518,2018-01-23,54,40,47.0,15.7,18,0,0.39,,,"Farmingdale, NY"
519,2018-01-24,44,27,35.5,4.2,29,0,0.00,,,"Farmingdale, NY"
520,2018-01-25,34,22,28.0,-3.3,37,0,0.00,,,"Farmingdale, NY"
521,2018-01-26,36,20,28.0,-3.4,37,0,0.00,,,"Farmingdale, NY"
522,2018-01-27,49,31,40.0,8.6,25,0,0.00,,,"Farmingdale, NY"
523,2018-01-28,50,42,46.0,14.6,19,0,0.11,,,"Farmingdale, NY"
524,2018-01-29,43,31,37.0,5.5,28,0,T,,,"Farmingdale, NY"
525,2018-01-30,36,25,30.5,-1.1,34,0,0.01,,,"Farmingdale, NY"
526,2018-01-31,33,18,25.5,-6.1,39,0,0.00,,,"Farmingdale, NY"
527,2018-01-01,17,6,11.5,-22.1,53,0,0.00,0.0,1,"Islip, NY"
528,2018-01-02,25,10,17.5,-15.9,47,0,0.00,0.0,1,"Islip, NY"
529,2018-01-03,28,10,19.0,-14.2,46,0,0.00,0.0,T,"Islip, NY"
530,2018-01-04,30,21,25.5,-7.6,39,0,1.53,16.0,1,"Islip, NY"
531,2018-01-05,21,10,15.5,-17.4,49,0,0.00,0.0,16,"Islip, NY"
532,2018-01-06,12,6,9.0,-23.8,56,0,0.00,0.0,15,"Islip, NY"
533,2018-01-07,19,2,10.5,-22.1,54,0,0.00,0.0,15,"Islip, NY"
534,2018-01-08,35,18,26.5,-6.0,38,0,0.04,T,14,"Islip, NY"
535,2018-01-09,42,23,32.5,0.2,32,0,0.00,0.0,13,"Islip, NY"
536,2018-01-10,40,15,27.5,-4.7,37,0,0.00,0.0,11,"Islip, NY"
537,2018-01-11,50,34,42.0,9.9,23,0,0.00,0.0,9,"Islip, NY"
538,2018-01-12,58,47,52.5,20.5,12,0,0.37,0.0,6,"Islip, NY"
539,2018-01-13,56,20,38.0,6.1,27,0,0.18,0.0,0,"Islip, NY"
540,2018-01-14,26,17,21.5,-10.3,43,0,0.00,0.0,0,"Islip, NY"
541,2018-01-15,27,18,22.5,-9.2,42,0,T,T,0,"Islip, NY"
542,2018-01-16,40,21,30.5,-1.1,34,0,0.00,0.0,0,"Islip, NY"
543,2018-01-17,41,25,33.0,1.5,32,0,0.22,T,0,"Islip, NY"
544,2018-01-18,32,20,26.0,-5.4,39,0,0.00,0.0,0,"Islip, NY"
545,2018-01-19,38,20,29.0,-2.4,36,0,0.00,0.0,0,"Islip, NY"
546,2018-01-20,56,32,44.0,12.7,21,0,0.00,0.0,0,"Islip, NY"
547,2018-01-21,51,30,40.5,9.2,24,0,0.00,0.0,0,"Islip, NY"
548,2018-01-22,53,41,47.0,15.8,18,0,0.02,0.0,0,"Islip, NY"
549,2018-01-23,58,43,50.5,19.3,14,0,0.88,0.0,0,"Islip, NY"
550,2018-01-24,44,28,36.0,4.8,29,0,0.00,0.0,0,"Islip, NY"
551,2018-01-25,36,27,31.5,0.3,33,0,0.00,0.0,0,"Islip, NY"
552,2018-01-26,39,20,29.5,-1.7,35,0,0.00,0.0,0,"Islip, NY"
553,2018-01-27,47,25,36.0,4.8,29,0,0.00,0.0,0,"Islip, NY"
554,2018-01-28,47,40,43.5,12.3,21,0,0.24,0.0,0,"Islip, NY"
555,2018-01-29,40,27,33.5,2.2,31,0,0.02,0.7,0,"Islip, NY"
556,2018-01-30,34,22,28.0,-3.3,37,0,0.24,5.3,5,"Islip, NY"
557,2018-01-31,32,15,23.5,-7.9,41,0,0.00,0.0,4,"Islip, NY"
558,2018-01-01,17,9,13.0,-21.2,52,0,0.00,0.0,M,"Molly CERCOM, NY"
559,2018-01-02,17,9,13.0,-21.0,52,0,0.00,0.0,M,"Molly CERCOM, NY"
560,2018-01-03,24,13,18.5,-15.3,46,0,0.00,0.0,M,"Molly CERCOM, NY"
561,2018-01-04,30,20,25.0,-8.7,40,0,M,M,M,"Molly CERCOM, NY"
562,2018-01-05,25,8,16.5,-17.0,48,0,M,M,M,"Molly CERCOM, NY"
563,2018-01-06,16,6,11.0,-22.3,54,0,0.00,0.0,M,"Molly CERCOM, NY"
564,2018-01-07,15,2,8.5,-24.7,56,0,0.00,0.0,M,"Molly CERCOM, NY"
565,2018-01-08,27,2,14.5,-18.5,50,0,0.00,0.0,M,"Molly CERCOM, NY"
566,2018-01-09,30,19,24.5,-8.4,40,0,M,M,M,"Molly CERCOM, NY"
567,2018-01-10,43,21,32.0,-0.8,33,0,0.00,0.0,M,"Molly CERCOM, NY"
568,2018-01-11,43,30,36.5,3.9,28,0,0.00,0.0,M,"Molly CERCOM, NY"
569,2018-01-12,46,38,42.0,9.5,23,0,0.02,M,M,"Molly CERCOM, NY"
570,2018-01-13,45,12,28.5,-3.9,36,0,0.50,0.0,M,"Molly CERCOM, NY"
571,2018-01-14,41,16,28.5,-3.8,36,0,0.00,0.0,0,"Molly CERCOM, NY"
572,2018-01-15,24,18,21.0,-11.2,44,0,0.00,0.0,0,"Molly CERCOM, NY"
573,2018-01-16,30,22,26.0,-6.1,39,0,0.00,0.0,0,"Molly CERCOM, NY"
574,2018-01-17,39,29,34.0,1.9,31,0,0.17,0.0,0,"Molly CERCOM, NY"
575,2018-01-18,38,20,29.0,-3.0,36,0,0.11,0.0,0,"Molly CERCOM, NY"
576,2018-01-19,30,22,26.0,-5.9,39,0,0.01,0.0,0,"Molly CERCOM, NY"
577,2018-01-20,46,30,38.0,6.1,27,0,0.00,0.0,0,"Molly CERCOM, NY"
578,2018-01-21,50,32,41.0,9.2,24,0,0.00,0.0,0,"Molly CERCOM, NY"
579,2018-01-22,50,33,41.5,9.7,23,0,0.01,0.0,0,"Molly CERCOM, NY"
580,2018-01-23,45,36,40.5,8.7,24,0,0.25,0.0,0,"Molly CERCOM, NY"
581,2018-01-24,48,36,42.0,10.3,23,0,0.16,0.0,0,"Molly CERCOM, NY"
582,2018-01-25,44,22,33.0,1.3,32,0,0.00,0.0,0,"Molly CERCOM, NY"
583,2018-01-26,34,22,28.0,-3.7,37,0,0.00,0.0,0,"Molly CERCOM, NY"
584,2018-01-27,37,26,31.5,-0.2,33,0,0.00,0.0,0,"Molly CERCOM, NY"
585,2018-01-28,44,37,40.5,8.7,24,0,0.09,0.0,0,"Molly CERCOM, NY"
586,2018-01-29,46,39,42.5,10.7,22,0,0.28,0.0,0,"Molly CERCOM, NY"
587,2018-01-30,42,27,34.5,2.7,30,0,0.60,3.0,3,"Molly CERCOM, NY"
588,2018-01-31,36,19,27.5,-4.3,37,0,0.00,0.0,M,"Molly CERCOM, NY"
589,2018-01-01,21,9,15.0,-20.7,50,0,0.00,,,"Montauk, NY"
590,2018-01-02,27,17,22.0,-13.5,43,0,0.00,,,"Montauk, NY"
591,2018-01-03,37,17,27.0,-8.3,38,0,0.00,,,"Montauk, NY"
592,2018-01-04,37,27,32.0,-3.1,33,0,0.85,,,"Montauk, NY"
593,2018-01-05,27,14,20.5,-14.4,44,0,0.14,,,"Montauk, NY"
594,2018-01-06,18,11,14.5,-20.2,50,0,0.02,,,"Montauk, NY"
595,2018-01-07,24,7,15.5,-19.0,49,0,0.02,,,"Montauk, NY"
596,2018-01-08,41,23,32.0,-2.4,33,0,0.10,,,"Montauk, NY"
597,2018-01-09,43,34,38.5,4.3,26,0,0.00,,,"Montauk, NY"
598,2018-01-10,41,25,33.0,-1.0,32,0,0.00,,,"Montauk, NY"
599,2018-01-11,53,40,46.5,12.6,18,0,0.00,,,"Montauk, NY"
600,2018-01-12,59,45,52.0,18.2,13,0,1.50,,,"Montauk, NY"
601,2018-01-13,56,26,41.0,7.4,24,0,1.02,,,"Montauk, NY"
602,2018-01-14,30,21,25.5,-8.0,39,0,0.00,,,"Montauk, NY"
603,2018-01-15,30,24,27.0,-6.4,38,0,0.00,,,"Montauk, NY"
604,2018-01-16,41,30,35.5,2.2,29,0,0.00,,,"Montauk, NY"
605,2018-01-17,41,32,36.5,3.3,28,0,0.18,,,"Montauk, NY"
606,2018-01-18,36,25,30.5,-2.6,34,0,0.00,,,"Montauk, NY"
607,2018-01-19,37,28,32.5,-0.5,32,0,0.00,,,"Montauk, NY"
608,2018-01-20,M,M,M,M,M,M,M,,,"Montauk, NY"
